split,file_stem,status,warning,saved_files
train,WhatsApp Image 2026-07-11 at 09-56-46 (5)_jpeg.rf.O3RcTol2ezhkklPJSp8j,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-11 at 09-56-46 (5)_jpeg.rf.O3RcTol2ezhkklPJSp8j_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-11 at 09-56-46 (5)_jpeg.rf.O3RcTol2ezhkklPJSp8j_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-11 at 09-56-46 (6)_jpeg.rf.kvYgnzLqmex4Tb78pnIv,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-11 at 09-56-46 (6)_jpeg.rf.kvYgnzLqmex4Tb78pnIv_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-11 at 09-56-46 (6)_jpeg.rf.kvYgnzLqmex4Tb78pnIv_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-11 at 09-56-46 (7)_jpeg.rf.xiZllH4dyjEhJnTpBFca,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-11 at 09-56-46 (7)_jpeg.rf.xiZllH4dyjEhJnTpBFca_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-11 at 09-56-46 (7)_jpeg.rf.xiZllH4dyjEhJnTpBFca_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-11 at 09-56-46_jpeg.rf.2mlKvNxlryOWJTRB7FXs,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-11 at 09-56-46_jpeg.rf.2mlKvNxlryOWJTRB7FXs_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-11 at 09-56-46_jpeg.rf.2mlKvNxlryOWJTRB7FXs_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-11 at 09-56-47 (1)_jpeg.rf.v5GQnuTqlhPJsk9huu7l,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-11 at 09-56-47 (1)_jpeg.rf.v5GQnuTqlhPJsk9huu7l_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-11 at 09-56-47 (1)_jpeg.rf.v5GQnuTqlhPJsk9huu7l_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-11 at 09-56-47 (2)_jpeg.rf.LOBHVvdzzcw79JYoqIDJ,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-11 at 09-56-47 (2)_jpeg.rf.LOBHVvdzzcw79JYoqIDJ_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-11 at 09-56-47 (2)_jpeg.rf.LOBHVvdzzcw79JYoqIDJ_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-11 at 09-56-47 (3)_jpeg.rf.XN1mYXXb9BMLV86siCwC,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-11 at 09-56-47 (3)_jpeg.rf.XN1mYXXb9BMLV86siCwC_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-11 at 09-56-47 (3)_jpeg.rf.XN1mYXXb9BMLV86siCwC_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-11 at 09-56-47 (4)_jpeg.rf.lmcr1t4X01kwDbyMAbjv,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-11 at 09-56-47 (4)_jpeg.rf.lmcr1t4X01kwDbyMAbjv_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-11 at 09-56-47 (4)_jpeg.rf.lmcr1t4X01kwDbyMAbjv_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-11 at 09-56-47 (5)_jpeg.rf.vMxCSdp42RvOu3tGeQCG,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-11 at 09-56-47 (5)_jpeg.rf.vMxCSdp42RvOu3tGeQCG_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-11 at 09-56-47 (5)_jpeg.rf.vMxCSdp42RvOu3tGeQCG_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-11 at 09-56-47 (6)_jpeg.rf.PuoME8SiPnH5U8wuZwtW,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-11 at 09-56-47 (6)_jpeg.rf.PuoME8SiPnH5U8wuZwtW_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-11 at 09-56-47 (6)_jpeg.rf.PuoME8SiPnH5U8wuZwtW_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-11 at 09-56-47_jpeg.rf.8wS6v4LV4z8l3AxZG09G,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-11 at 09-56-47_jpeg.rf.8wS6v4LV4z8l3AxZG09G_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-11 at 09-56-47_jpeg.rf.8wS6v4LV4z8l3AxZG09G_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-11 at 09-56-48 (1)_jpeg.rf.ogM64xcodDN45jozrJzp,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-11 at 09-56-48 (1)_jpeg.rf.ogM64xcodDN45jozrJzp_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-11 at 09-56-48 (1)_jpeg.rf.ogM64xcodDN45jozrJzp_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-11 at 09-56-48 (2)_jpeg.rf.QZTDXhGAEt6lDTCmVz13,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-11 at 09-56-48 (2)_jpeg.rf.QZTDXhGAEt6lDTCmVz13_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-11 at 09-56-48 (2)_jpeg.rf.QZTDXhGAEt6lDTCmVz13_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-11 at 09-56-48 (3)_jpeg.rf.Yi1RGgcFgKsOKcwkWJ17,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-11 at 09-56-48 (3)_jpeg.rf.Yi1RGgcFgKsOKcwkWJ17_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-11 at 09-56-48 (3)_jpeg.rf.Yi1RGgcFgKsOKcwkWJ17_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-11 at 09-56-48 (4)_jpeg.rf.Y41puTTdtW1xLOwnqFBE,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-11 at 09-56-48 (4)_jpeg.rf.Y41puTTdtW1xLOwnqFBE_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-11 at 09-56-48 (4)_jpeg.rf.Y41puTTdtW1xLOwnqFBE_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-11 at 09-56-48 (5)_jpeg.rf.1iBHLULBYoUZML6jU83g,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-11 at 09-56-48 (5)_jpeg.rf.1iBHLULBYoUZML6jU83g_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-11 at 09-56-48 (5)_jpeg.rf.1iBHLULBYoUZML6jU83g_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-11 at 09-56-48 (6)_jpeg.rf.BWlQNmgVqwyqR20KO8aQ,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-11 at 09-56-48 (6)_jpeg.rf.BWlQNmgVqwyqR20KO8aQ_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-11 at 09-56-48 (6)_jpeg.rf.BWlQNmgVqwyqR20KO8aQ_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-11 at 09-56-48 (7)_jpeg.rf.IvjwAhlA1sJGoe9EXC6G,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-11 at 09-56-48 (7)_jpeg.rf.IvjwAhlA1sJGoe9EXC6G_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-11 at 09-56-48 (7)_jpeg.rf.IvjwAhlA1sJGoe9EXC6G_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-11 at 09-56-48_jpeg.rf.KXGIYbqNxpk7HENWQAQU,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-11 at 09-56-48_jpeg.rf.KXGIYbqNxpk7HENWQAQU_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-11 at 09-56-48_jpeg.rf.KXGIYbqNxpk7HENWQAQU_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-11 at 09-56-49 (1)_jpeg.rf.c8kEPe0GumGNikfb5PWw,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-11 at 09-56-49 (1)_jpeg.rf.c8kEPe0GumGNikfb5PWw_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-11 at 09-56-49 (1)_jpeg.rf.c8kEPe0GumGNikfb5PWw_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-11 at 09-56-49 (2)_jpeg.rf.7lzicMAqfj3nxe9erZda,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-11 at 09-56-49 (2)_jpeg.rf.7lzicMAqfj3nxe9erZda_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-11 at 09-56-49 (2)_jpeg.rf.7lzicMAqfj3nxe9erZda_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-11 at 09-56-49 (3)_jpeg.rf.Ls79jLbOkznteQEXQjAt,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-11 at 09-56-49 (3)_jpeg.rf.Ls79jLbOkznteQEXQjAt_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-11 at 09-56-49 (3)_jpeg.rf.Ls79jLbOkznteQEXQjAt_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-11 at 09-56-49 (4)_jpeg.rf.91VTvM8Gz5aAGmOlKTuP,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-11 at 09-56-49 (4)_jpeg.rf.91VTvM8Gz5aAGmOlKTuP_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-11 at 09-56-49 (4)_jpeg.rf.91VTvM8Gz5aAGmOlKTuP_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-11 at 09-56-49 (5)_jpeg.rf.SyTJfKuslibPoYFcnloT,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-11 at 09-56-49 (5)_jpeg.rf.SyTJfKuslibPoYFcnloT_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-11 at 09-56-49 (5)_jpeg.rf.SyTJfKuslibPoYFcnloT_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-11 at 09-56-49 (6)_jpeg.rf.A7NTF4wSSOq8WoLnlkvW,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-11 at 09-56-49 (6)_jpeg.rf.A7NTF4wSSOq8WoLnlkvW_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-11 at 09-56-49 (6)_jpeg.rf.A7NTF4wSSOq8WoLnlkvW_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-11 at 09-56-49 (7)_jpeg.rf.9emZ5xwasZLZs0UMbPJd,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-11 at 09-56-49 (7)_jpeg.rf.9emZ5xwasZLZs0UMbPJd_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-11 at 09-56-49 (7)_jpeg.rf.9emZ5xwasZLZs0UMbPJd_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-11 at 09-56-49_jpeg.rf.9OSBoFSJh6GvrRkPzqfj,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-11 at 09-56-49_jpeg.rf.9OSBoFSJh6GvrRkPzqfj_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-11 at 09-56-49_jpeg.rf.9OSBoFSJh6GvrRkPzqfj_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-11 at 10-23-40 (3)_jpeg.rf.TLb9IQi3YegSWvXUJJxe,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-11 at 10-23-40 (3)_jpeg.rf.TLb9IQi3YegSWvXUJJxe_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-11 at 10-23-40 (3)_jpeg.rf.TLb9IQi3YegSWvXUJJxe_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-11 at 10-23-40 (4)_jpeg.rf.PEvmQWFJgiLqSePA9fQj,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-11 at 10-23-40 (4)_jpeg.rf.PEvmQWFJgiLqSePA9fQj_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-11 at 10-23-40 (4)_jpeg.rf.PEvmQWFJgiLqSePA9fQj_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-11 at 10-23-40_jpeg.rf.KlzsngZknbeuOgBqJsNP,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-11 at 10-23-40_jpeg.rf.KlzsngZknbeuOgBqJsNP_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-11 at 10-23-40_jpeg.rf.KlzsngZknbeuOgBqJsNP_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-11 at 10-23-41 (1)_jpeg.rf.UR3YlsbWqGmEPjgD6Jos,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-11 at 10-23-41 (1)_jpeg.rf.UR3YlsbWqGmEPjgD6Jos_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-11 at 10-23-41 (1)_jpeg.rf.UR3YlsbWqGmEPjgD6Jos_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-11 at 10-23-41 (2)_jpeg.rf.YiHlE3jftcUN6DPSumhG,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-11 at 10-23-41 (2)_jpeg.rf.YiHlE3jftcUN6DPSumhG_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-11 at 10-23-41 (2)_jpeg.rf.YiHlE3jftcUN6DPSumhG_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-11 at 10-23-41 (3)_jpeg.rf.9wqRHv6QOHvbcfnElc6B,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-11 at 10-23-41 (3)_jpeg.rf.9wqRHv6QOHvbcfnElc6B_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-11 at 10-23-41 (3)_jpeg.rf.9wqRHv6QOHvbcfnElc6B_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-11 at 10-23-41 (4)_jpeg.rf.kITqIE9hZqEANqFrYNtx,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-11 at 10-23-41 (4)_jpeg.rf.kITqIE9hZqEANqFrYNtx_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-11 at 10-23-41 (4)_jpeg.rf.kITqIE9hZqEANqFrYNtx_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-11 at 10-23-41_jpeg.rf.ZHCOvdq0YmOUbhxJhZDV,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-11 at 10-23-41_jpeg.rf.ZHCOvdq0YmOUbhxJhZDV_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-11 at 10-23-41_jpeg.rf.ZHCOvdq0YmOUbhxJhZDV_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-11 at 10-23-42 (1)_jpeg.rf.QxgFXZsbWLTI073PH7LL,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-11 at 10-23-42 (1)_jpeg.rf.QxgFXZsbWLTI073PH7LL_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-11 at 10-23-42 (1)_jpeg.rf.QxgFXZsbWLTI073PH7LL_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-11 at 10-23-42 (2)_jpeg.rf.5mIXwmWK7YFjHyWVUd3n,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-11 at 10-23-42 (2)_jpeg.rf.5mIXwmWK7YFjHyWVUd3n_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-11 at 10-23-42 (2)_jpeg.rf.5mIXwmWK7YFjHyWVUd3n_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-11 at 10-23-42 (3)_jpeg.rf.Qf1ddG3EQMHf8MbYvRi6,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-11 at 10-23-42 (3)_jpeg.rf.Qf1ddG3EQMHf8MbYvRi6_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-11 at 10-23-42 (3)_jpeg.rf.Qf1ddG3EQMHf8MbYvRi6_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-11 at 10-23-42 (4)_jpeg.rf.uzSkFs0kYkcKRWy2IpQ1,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-11 at 10-23-42 (4)_jpeg.rf.uzSkFs0kYkcKRWy2IpQ1_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-11 at 10-23-42 (4)_jpeg.rf.uzSkFs0kYkcKRWy2IpQ1_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-11 at 10-23-42_jpeg.rf.MLNxd02Ju6wa9AXzPyPl,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-11 at 10-23-42_jpeg.rf.MLNxd02Ju6wa9AXzPyPl_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-11 at 10-23-42_jpeg.rf.MLNxd02Ju6wa9AXzPyPl_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-11 at 10-23-43 (1)_jpeg.rf.huYAQflWgcafSiO08DET,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-11 at 10-23-43 (1)_jpeg.rf.huYAQflWgcafSiO08DET_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-11 at 10-23-43 (1)_jpeg.rf.huYAQflWgcafSiO08DET_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-11 at 10-23-43 (2)_jpeg.rf.0nxQjrw2ZtCETIODXRr7,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-11 at 10-23-43 (2)_jpeg.rf.0nxQjrw2ZtCETIODXRr7_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-11 at 10-23-43 (2)_jpeg.rf.0nxQjrw2ZtCETIODXRr7_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-11 at 10-23-43 (3)_jpeg.rf.4Te3oB1pfVcemOLE95vu,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-11 at 10-23-43 (3)_jpeg.rf.4Te3oB1pfVcemOLE95vu_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-11 at 10-23-43 (3)_jpeg.rf.4Te3oB1pfVcemOLE95vu_ogrenci_numara.jpg
train,WhatsApp Image 2026-07-11 at 10-23-43 (4)_jpeg.rf.2Xko4kz9j5spcVk3ebID,ok,,C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\not\train_WhatsApp Image 2026-07-11 at 10-23-43 (4)_jpeg.rf.2Xko4kz9j5spcVk3ebID_not.jpg | C:\Users\eymen\Desktop\Mehmet Ersolak\OCR_Sinav_Crop_CRNN\data\cropped_fields\ogrenci_numara\train_WhatsApp Image 2026-07-11 at 10-23-43 (4)_jpeg.rf.2Xko4kz9j5spcVk3ebID_ogrenci_numara.jpg
